index_x,index_y,index_z,middle_x,middle_y,middle_z,ring_x,ring_y,ring_z,lable
7.250681533,-8.024295391,1.552559691,1.523018641,-12.12285908,1.790686827,-2.812621249,1.688292683,1.659246569,W
7.385969781,-8.583930945,1.551708779,1.548750922,-12.93743855,1.789383041,-2.871079975,1.798753686,1.658146062,W
7.499991418,-8.624916674,1.551165943,1.569934323,-12.96856795,1.788423147,-2.921674657,1.799886966,1.657353636,W
7.609589932,-8.800469066,1.55072036,1.590105044,-13.20122724,1.787559583,-2.970960911,1.828672154,1.656641127,W
7.690993363,-8.952753075,1.550431822,1.604369401,-13.39852989,1.786872788,-3.00947883,1.852226114,1.656076082,W
7.793467472,-9.080026052,1.55021315,1.622960299,-13.55701648,1.786248646,-3.056676163,1.870031508,1.655557684,W
7.876507824,-9.194527765,1.550264216,1.637393737,-13.69475731,1.785912054,-3.096763971,1.884510621,1.655298269,W
7.951107623,-9.312420751,1.550337528,1.650168137,-13.83787462,1.785601542,-3.133549372,1.89959175,1.655055807,W
8.036644045,-9.44460789,1.550449301,1.665287769,-14.00179971,1.785326603,-3.174730785,1.917369597,1.654844994,W
8.094298834,-9.442707924,1.550745677,1.674630279,-13.96630704,1.785242716,-3.205196915,1.907555152,1.654808872,W
8.13190575,-9.166628857,1.55120122,1.680005923,-13.52847485,1.785348361,-3.227599071,1.842734191,1.6549339,W
8.171921278,-8.556621716,1.551680817,1.685855754,-12.59970974,1.785444259,-3.251509644,1.711022811,1.655032538,W
8.20829156,-8.052304197,1.552195642,1.691164198,-11.83275101,1.785594356,-3.273595884,1.601961409,1.655161092,W
8.239409278,-7.42117696,1.552663958,1.695598204,-10.88409415,1.785690503,-3.293352884,1.46907838,1.655223709,W
8.281543172,-6.697560117,1.5530667,1.702455842,-9.804261012,1.785693246,-3.317579062,1.319236001,1.655184235,W
8.335804173,-5.912278835,1.553541688,1.711957315,-8.638141737,1.785739707,-3.347086272,1.158542008,1.655171246,W
8.473782433,-4.986906391,1.553937258,1.738968409,-7.272693962,1.785692825,-3.410163951,0.972648362,1.655068217,W
8.619307596,-4.367459713,1.554487825,1.767776548,-6.357233905,1.785798998,-3.476708004,0.848143902,1.655106251,W
8.788582813,-3.81930633,1.555213771,1.801732134,-5.548654514,1.786096902,-3.553130336,0.73890682,1.655325755,W
8.927198312,-3.451300961,1.556206768,1.829630883,-5.0039287,1.786660995,-3.617990944,0.665375808,1.655795152,W
9.043672273,-3.202061491,1.557485714,1.853205187,-4.632977617,1.787533334,-3.674446051,0.615420619,1.656552925,W
9.120762697,-3.035377707,1.559063713,1.868949563,-4.382748875,1.788739163,-3.715277905,0.581770018,1.657620838,W
9.180281865,-2.900898741,1.560673642,1.881318256,-4.18019949,1.790012207,-3.748681452,0.55470946,1.658752126,W
9.221151023,-2.760257877,1.562636043,1.890210403,-3.969074468,1.791650445,-3.77525203,0.526770556,1.660217773,W
9.236823472,-2.62362896,1.565161007,1.894571257,-3.763409255,1.79382331,-3.793365453,0.499775205,1.66217097,W
9.237755794,-2.548882923,1.566862556,1.895727321,-3.650618036,1.795311889,-3.801250151,0.485024664,1.663511662,W
9.229255731,-2.421585833,1.569551715,1.895728098,-3.461792514,1.797809883,-3.807152396,0.460197848,1.665778375,W
9.210316221,-2.301418216,1.572492469,1.89414476,-3.283969817,1.800597606,-3.80865309,0.436874358,1.668314276,W
9.200814944,-2.205738804,1.575412922,1.894944576,-3.141881108,1.803380662,-3.813717938,0.418338292,1.670846624,W
9.178044918,-2.126297371,1.578395054,1.893589936,-3.02314122,1.806239461,-3.813173293,0.402981855,1.673449592,W
9.148625068,-2.054516418,1.581361104,1.891254816,-2.915924097,1.80911824,-3.809174412,0.389216409,1.676075564,W
9.09081674,-1.98001992,1.586810441,1.888510247,-2.800679685,1.814372855,-3.800592285,0.374969373,1.680880515,W
9.056861498,-1.952969365,1.589479489,1.886331661,-2.757602178,1.816960173,-3.793843796,0.369762526,1.683242852,W
9.033061277,-1.921528846,1.592255068,1.886446938,-2.708747144,1.819710215,-3.790595735,0.363705318,1.685757252,W
9.007366193,-1.895406365,1.594975486,1.886442683,-2.667465903,1.822429126,-3.785950142,0.358541196,1.68823987,W
8.973735838,-1.875448368,1.597633095,1.885222153,-2.634786736,1.825093589,-3.777543814,0.354413382,1.690666737,W
8.930583355,-1.855262728,1.600266005,1.882505534,-2.602020004,1.827748194,-3.764551225,0.350053885,1.693081926,W
8.888090302,-1.828884932,1.603032682,1.880154233,-2.561001424,1.83059273,-3.750961159,0.344367356,1.695670059,W
8.848843024,-1.798639675,1.605791928,1.878883169,-2.514611434,1.833456842,-3.738090015,0.337823709,1.698269031,W
8.825796022,-1.767035173,1.608783842,1.880997358,-2.46651032,1.83663461,-3.731233867,0.331012555,1.701152869,W
8.808879855,-1.737912225,1.611713246,1.884947191,-2.421963173,1.839765517,-3.726431298,0.324607504,1.703988526,W
8.780370449,-1.702927532,1.614913383,1.886803003,-2.369456006,1.843238596,-3.716080207,0.317069866,1.7071384,W
8.754911705,-1.673007239,1.617882996,1.889435554,-2.324360825,1.846481503,-3.70643588,0.310483346,1.710076717,W
8.73237295,-1.643297851,1.620770175,1.892794648,-2.279742564,1.849660206,-3.697547876,0.303968457,1.712954025,W
8.714887503,-1.618181539,1.623459659,1.897444164,-2.241655534,1.852638287,-3.690430739,0.298259695,1.715641976,W
8.699727931,-1.598677571,1.625836052,1.902384518,-2.211528003,1.855284455,-3.683991978,0.293570231,1.718023748,W
8.682894779,-1.580931663,1.628082893,1.906645419,-2.18394729,1.857805501,-3.676610896,0.289202035,1.720291742,W
8.667223858,-1.563323429,1.630350776,1.911187653,-2.15655476,1.860369401,-3.669512357,0.284831523,1.72259769,W
8.641216673,-1.546340038,1.632459282,1.913018483,-2.130229387,1.862767652,-3.657895024,0.280604393,1.724753552,W
8.61473203,-1.52898967,1.63441426,1.914379985,-2.10345126,1.865005269,-3.645960529,0.276338784,1.726760432,W
8.594989353,-1.511537412,1.63621152,1.916716468,-2.076774508,1.867072888,-3.636809863,0.272135815,1.728611505,W
8.579227654,-1.492207926,1.63807966,1.920031932,-2.047531184,1.86923093,-3.629227756,0.267587123,1.730541474,W
8.564906121,-1.476529342,1.63965638,1.923017646,-2.023638166,1.871060516,-3.622247443,0.263776608,1.732170102,W
8.544742532,-1.460265203,1.641213451,1.924458918,-1.99906458,1.87287322,-3.612746162,0.259880084,1.733780955,W
8.504500278,-1.441020765,1.642880231,1.921299167,-1.970528928,1.874816854,-3.594691753,0.255447427,1.735508568,W
8.464312983,-1.421829718,1.644607654,1.918979525,-1.941621078,1.876846072,-3.576430383,0.250857342,1.737296322,W
8.442305002,-1.408682067,1.645715358,1.9176195,-1.922099349,1.878145937,-3.566424733,0.247887219,1.738447188,W
8.40251996,-1.38978895,1.647359752,1.913316522,-1.89406262,1.880077936,-3.548666584,0.243681227,1.740161364,W
8.372146122,-1.375486062,1.648613977,1.910779431,-1.87242198,1.881564985,-3.53496038,0.240346488,1.741466823,W
8.345181409,-1.363911673,1.649722203,1.908862647,-1.854558241,1.882886767,-3.522736597,0.237516789,1.742620299,W
8.311591385,-1.353046992,1.650806386,1.90536727,-1.837568347,1.884184244,-3.507717512,0.234773405,1.743748572,W
8.283230712,-1.343518209,1.651847849,1.902983753,-1.822416128,1.885434021,-3.4948907,0.232217248,1.744830404,W
8.25481692,-1.33436826,1.652871013,1.900666224,-1.807968385,1.886663257,-3.482034286,0.229716643,1.745890917,W
8.231857608,-1.328096619,1.65373559,1.899546988,-1.797472156,1.887711861,-3.47147487,0.227704121,1.746781615,W
8.210532146,-1.32346944,1.654504327,1.898513407,-1.789245672,1.888649404,-3.461633536,0.225999451,1.74756944,W
8.187118181,-1.319414942,1.655334435,1.897453271,-1.781335599,1.88966898,-3.450731245,0.224187251,1.74841375,W
8.172627656,-1.316819243,1.655852172,1.896535983,-1.776357905,1.890302513,-3.444006396,0.223073339,1.748939438,W
8.153014775,-1.313154137,1.656558432,1.894538021,-1.769352205,1.891162076,-3.434916411,0.221543356,1.749654705,W
8.133924171,-1.310968432,1.657231061,1.892216906,-1.763888222,1.89198659,-3.425865273,0.220073355,1.750324519,W
8.121923729,-1.309635035,1.657668099,1.890521678,-1.760420871,1.892520421,-3.420119168,0.219099036,1.750756529,W
8.105463612,-1.307911406,1.658202021,1.887973608,-1.756203833,1.893170006,-3.412307946,0.217870625,1.751280832,W
8.091760695,-1.306688495,1.658678124,1.886035028,-1.752796405,1.89375155,-3.405622887,0.216708209,1.751740934,W
8.07879752,-1.305646178,1.65912884,1.884075291,-1.749620246,1.894302754,-3.399205715,0.215545605,1.752173131,W
8.067006779,-1.305232662,1.659544017,1.882407188,-1.747300186,1.894813671,-3.393227277,0.214448318,1.752567083,W
8.054578995,-1.304550287,1.659961059,1.880678468,-1.744617285,1.895327965,-3.386914551,0.213261425,1.75296146,W
8.044783508,-1.304284463,1.660328888,1.879620838,-1.742576294,1.89578569,-3.381696582,0.212142904,1.75330477,W
8.035553487,-1.304221329,1.66068242,1.878646353,-1.740688069,1.896228744,-3.376631643,0.210987465,1.753632124,W
8.027980855,-1.304193838,1.660992991,1.877674408,-1.738877105,1.896618654,-3.372321317,0.209912887,1.75391856,W
8.016417869,-1.30430712,1.661332722,1.875834491,-1.737084751,1.8970453,-3.366205436,0.208754972,1.754233801,W
7.998828917,-1.308261938,1.66188728,1.87574849,-1.736880365,1.897806678,-3.354703071,0.20579098,1.754706622,W
7.992825232,-1.309591108,1.662048314,1.875768703,-1.736937377,1.89803281,-3.350862548,0.204863607,1.754843085,W
7.985797988,-1.31047075,1.662246794,1.875779167,-1.736346331,1.898305427,-3.346448584,0.203773006,1.755018418,W
7.980576248,-1.311477055,1.662405969,1.876306472,-1.735995073,1.898533303,-3.342754725,0.202703979,1.755154381,W
7.976015605,-1.31246841,1.662548778,1.877086974,-1.735680809,1.89874296,-3.339325815,0.201653618,1.755276823,W
7.971885245,-1.313436356,1.662685317,1.878156403,-1.735298396,1.898948536,-3.336018533,0.200586138,1.755396297,W
7.969079291,-1.314289755,1.66280731,1.879558978,-1.734867741,1.899136269,-3.333276255,0.199535238,1.755503415,W
7.966752469,-1.315211375,1.662928459,1.881454974,-1.734343656,1.899330422,-3.33041944,0.198290786,1.75560681,W
7.96526569,-1.315797113,1.66302156,1.883014958,-1.73383207,1.899479335,-3.328322218,0.19731239,1.755686472,W
7.963722916,-1.316365005,1.663124591,1.884975774,-1.733115285,1.899647577,-3.325890778,0.1961202,1.755773281,W
7.962485816,-1.316945134,1.663215811,1.886945318,-1.732501424,1.899800643,-3.323662059,0.194999931,1.755849804,W
7.961367552,-1.317425665,1.66331361,1.889030694,-1.731723396,1.899962722,-3.32144242,0.193841941,1.755933784,W
7.960079992,-1.317807491,1.663412114,1.891018045,-1.730866943,1.900124236,-3.319265345,0.192755215,1.756022065,W
7.961413817,-1.318167088,1.663508961,1.89366953,-1.729963259,1.900284676,-3.318131974,0.191629216,1.756107979,W
7.961068979,-1.318223474,1.663616472,1.895879526,-1.728712763,1.900456093,-3.316276288,0.190447407,1.756203874,W
3.191051012,0.840885229,1.830471629,0.699266732,0.904151455,2.057810954,-1.896640502,0.370877648,1.883555056,W
3.189265298,0.843690535,1.830112236,0.698859321,0.907835282,2.057362211,-1.895061358,0.371879157,1.883140884,W
3.186837674,0.84711924,1.829735694,0.698310399,0.912368022,2.056882583,-1.892972223,0.373093203,1.882697753,W
3.18637924,0.849832797,1.829432127,0.698197504,0.915927325,2.056498989,-1.892219147,0.374068846,1.882343541,W
3.184304427,0.853318403,1.829151262,0.69772857,0.920447452,2.056132597,-1.8904169,0.375341879,1.882004591,W
3.182057184,0.856789318,1.828952023,0.697220435,0.924991035,2.055856915,-1.888511227,0.376608523,1.881749425,W
3.178779414,0.860510206,1.828797348,0.696482561,0.929957377,2.055621617,-1.885893007,0.37792189,1.881531562,W
3.177577941,0.863273296,1.828644606,0.696206106,0.933599746,2.055407732,-1.884720218,0.378904018,1.881334544,W
3.174907273,0.866880925,1.828448932,0.695613119,0.938357721,2.05513403,-1.882551741,0.380186784,1.881083721,W
3.171387409,0.869834396,1.82831822,0.694843721,0.942393596,2.054935961,-1.879899586,0.381192123,1.880903472,W
3.169867647,0.873363381,1.828120086,0.694531117,0.947326718,2.054648801,-1.878269708,0.382361081,1.880644251,W
3.166716796,0.875557002,1.828046923,0.69386405,0.950458649,2.054524643,-1.875917064,0.383073427,1.880534345,W
3.16239424,0.87855991,1.827942222,0.692970662,0.954722873,2.054354455,-1.872728858,0.384076599,1.880386205,W
3.159200529,0.88150017,1.82784375,0.692358681,0.959078119,2.054186833,-1.870139434,0.385040879,1.880244705,W
3.158466936,0.88444819,1.827710257,0.692314394,0.963486329,2.053980593,-1.868986461,0.386019307,1.880070461,W
3.156828895,0.887152499,1.827600834,0.692103658,0.967735618,2.053799089,-1.86723438,0.386872958,1.879922019,W
3.157045357,0.889601147,1.827464595,0.692318339,0.971725097,2.053589735,-1.866571685,0.387627191,1.879749373,W
3.158473687,0.891942289,1.827283695,0.69282867,0.975690044,2.05332867,-1.86656577,0.388323143,1.879531778,W
3.158187225,0.89367209,1.827179904,0.692981143,0.97898228,2.053156142,-1.865529918,0.388769641,1.879396018,W
3.159508094,0.895281255,1.827023239,0.693515513,0.982205684,2.052923954,-1.865384008,0.389171057,1.879206971,W
3.158973409,0.896462968,1.826935602,0.693647395,0.984892993,2.052773964,-1.86416022,0.389416808,1.879092291,W
3.159202353,0.897648021,1.826802244,0.693966964,0.987614479,2.052573792,-1.863338991,0.389675742,1.878932054,W
3.16205225,0.898876366,1.826603552,0.695036954,0.991151957,2.052277624,-1.863520794,0.389841023,1.878696121,W
3.163286503,0.89941289,1.826504367,0.695465263,0.992500865,2.052141515,-1.863727304,0.389949938,1.878583695,W
3.237308663,0.902798604,1.825134989,0.711999722,0.997606984,2.050559096,-1.906475438,0.391120309,1.877157046,W
3.247311651,0.902774682,1.825377418,0.714448518,0.998977256,2.050789802,-1.911540011,0.390718729,1.877393816,W
3.249816104,0.90238045,1.825690436,0.715216262,0.999840124,2.05110498,-1.91227174,0.390107423,1.87770868,W
3.250723288,0.901938987,1.82602407,0.715606257,1.000584739,2.051447575,-1.912119343,0.389429149,1.87804903,W
3.250924295,0.901324003,1.826411278,0.715832368,1.00118897,2.051851362,-1.911531596,0.388580795,1.878448404,W
3.250639234,0.900742926,1.82675118,0.715902787,1.001592105,2.052209744,-1.910804213,0.387813435,1.878801327,W
3.248222789,0.898955884,1.827527022,0.715570998,1.001678648,2.053041733,-1.908314593,0.385828212,1.879615402,W
3.24672725,0.898020894,1.827920945,0.715319643,1.001609208,2.053467239,-1.906946704,0.384812191,1.880030149,W
3.245993021,0.896934676,1.828339509,0.715220024,1.001367286,2.053921998,-1.906033389,0.383681803,1.880472343,W
3.246235148,0.89593301,1.828746801,0.715315446,1.001134503,2.054366763,-1.905743874,0.38260598,1.880903764,W
3.247058514,0.894854616,1.829187113,0.715523435,1.000826283,2.054850052,-1.905802744,0.381456181,1.881371118,W
3.245856924,0.893747358,1.829624797,0.715266857,1.000427813,2.055332282,-1.904716607,0.38031419,1.88183636,W
3.245314974,0.89251045,1.830088391,0.715139879,0.999910849,2.055844584,-1.904026004,0.379081405,1.882330148,W
3.243488945,0.891370565,1.830526692,0.714716099,0.999437171,2.056330099,-1.90262341,0.377920622,1.882798251,W
3.240931933,0.89016117,1.830981173,0.714116477,0.99890428,2.056834251,-1.900801248,0.376702939,1.883284308,W
3.237985075,0.889031912,1.83141165,0.713420245,0.998426187,2.057310789,-1.898783562,0.375548069,1.883744112,W
3.234858821,0.88779779,1.831872887,0.712668499,0.997932566,2.057818517,-1.896662306,0.374319295,1.884233906,W
3.232634017,0.886632554,1.832319672,0.71211191,0.997463296,2.058309009,-1.895105377,0.373183171,1.884706013,W
3.23121335,0.885242972,1.832842419,0.711719883,0.996807017,2.058883855,-1.894009796,0.371895734,1.885257408,W
3.22790317,0.882674547,1.833798685,0.710827338,0.995507216,2.059939384,-1.891630951,0.369521036,1.886269722,W
3.226767588,0.881333515,1.834330863,0.710490403,0.994782794,2.060529448,-1.890747207,0.368292164,1.886833632,W
3.225107197,0.880014488,1.834893406,0.71004038,0.994043673,2.061155786,-1.889566318,0.367069238,1.887431226,W
3.222212549,0.878890069,1.835374423,0.709323256,0.993466211,2.06169234,-1.887677113,0.365960236,1.887945765,W
3.2200494,0.877692488,1.835854132,0.708765871,0.992802905,2.062228224,-1.886214198,0.364805843,1.888460483,W
3.217195705,0.87659609,1.836295699,0.708057381,0.992233135,2.062721783,-1.884351221,0.363704849,1.888936119,W
3.214089361,0.875552615,1.836726755,0.707294062,0.991710564,2.063203971,-1.882338328,0.362623114,1.889401268,W
3.211143506,0.874394779,1.837201203,0.706562467,0.991086252,2.063735316,-1.880403798,0.361464392,1.88991249,W
3.208730701,0.873421565,1.837630976,0.70595872,0.990583848,2.064217268,-1.878801102,0.360462391,1.890375725,W
3.206470351,0.87243702,1.83809462,0.705388627,0.990089315,2.064738054,-1.877269035,0.359423888,1.890875655,W
3.204445716,0.871532135,1.838557585,0.704875708,0.989667632,2.065259256,-1.875865588,0.358416582,1.891376101,W
3.202267039,0.870608519,1.839068717,0.704330032,0.989260561,2.065836805,-1.874331202,0.357333105,1.8919304,W
3.20074318,0.870010949,1.839447071,0.703951723,0.989018251,2.066265669,-1.873242814,0.356579678,1.892341365,W
3.198354132,0.869381023,1.839873592,0.703381721,0.988783812,2.06675138,-1.871594664,0.355731212,1.892807092,W
3.195737857,0.868811532,1.84027804,0.702771646,0.988589024,2.067214877,-1.86978262,0.354907278,1.893252244,W
3.193322833,0.868337057,1.84064858,0.702218827,0.988449641,2.067642231,-1.868072982,0.35415416,1.893662916,W
3.190772369,0.867988487,1.84101892,0.70164849,0.988414406,2.068071656,-1.866257768,0.353468794,1.894074811,W
3.189513107,0.867860999,1.841438895,0.701369338,0.988594639,2.068559014,-1.865176255,0.35287477,1.894539274,W
3.188593935,0.867843033,1.8418704,0.701166823,0.98887513,2.069061342,-1.864283697,0.352331767,1.895016701,W
3.186782602,0.86802097,1.842275929,0.700773982,0.989341579,2.069536016,-1.862864266,0.35188676,1.895467787,W
3.185868893,0.86821642,1.842780604,0.700586545,0.989820229,2.070127994,-1.861917827,0.351369938,1.896028934,W
3.184185963,0.868448972,1.843168119,0.700231388,0.990260027,2.070583992,-1.860624251,0.351004123,1.896461747,W
3.18221328,0.868785229,1.843588966,0.699824329,0.990814033,2.071081895,-1.859114806,0.350630215,1.896934626,W
3.180335753,0.869156828,1.843952584,0.69945103,0.991379705,2.071517536,-1.857643899,0.350262898,1.897351081,W
3.178189649,0.869508289,1.844255596,0.699027625,0.991909838,2.071886042,-1.856008567,0.349896643,1.897706335,W
3.177113019,0.869888804,1.84460978,0.698839385,0.992490406,2.072312606,-1.854985347,0.349535662,1.898115295,W
3.17655311,0.870329857,1.844990432,0.698760417,0.993160357,2.072769206,-1.854252364,0.349183415,1.898552406,W
3.175386541,0.870803541,1.845348246,0.698541025,0.993883862,2.07319975,-1.853164135,0.348837476,1.898965531,W
3.174675752,0.871380579,1.845692795,0.698413552,0.994739107,2.07361463,-1.852346088,0.348532923,1.899363914,W
3.173565408,0.872120921,1.846090524,0.698190129,0.995859559,2.074097404,-1.851163611,0.348111272,1.899830153,W
3.171568476,0.872370402,1.846273725,0.697758246,0.996295327,2.07432231,-1.849708671,0.347818759,1.900049289,W
3.175380937,0.873255923,1.846431687,0.69858995,0.99757061,2.074527255,-1.8515002,0.347566436,1.900256348,W
3.180904518,0.873838975,1.846514448,0.699780488,0.998537923,2.074646676,-1.8542842,0.347158937,1.900384791,W
3.189775481,0.87422092,1.846533445,0.701688803,0.999335316,2.074693697,-1.85899999,0.34662755,1.900446513,W
3.18548161,0.875261728,1.846730405,0.700691003,1.000924036,2.074938428,-1.856059184,0.346364313,1.900689215,W
3.179178573,0.877376735,1.8468807,0.699252976,1.003805403,2.075128956,-1.851958633,0.346521455,1.900882634,W
3.171471658,0.880410833,1.846986274,0.697515387,1.007876441,2.075268221,-1.847011795,0.346976718,1.901031833,W
3.163165596,0.884276545,1.847028486,0.695664106,1.012963435,2.075333565,-1.841720781,0.347763973,1.901113319,W
3.154321715,0.88868584,1.847071845,0.69371162,1.018825922,2.075399605,-1.836072654,0.348683249,1.901198319,W
3.145954753,0.893103178,1.84710053,0.691884799,1.024723197,2.075446394,-1.830748117,0.349653548,1.901265491,W
3.136809454,0.898536123,1.847100709,0.689930747,1.032100171,2.075459017,-1.824924397,0.350922353,1.901306418,W
3.128653764,0.903466671,1.847109598,0.688252609,1.039204531,2.075476515,-1.819696333,0.35198825,1.901356712,W
3.120733808,0.908764435,1.847033264,0.686678474,1.046979558,2.075394748,-1.814627206,0.353173599,1.901320912,W
3.113080933,0.914653424,1.846877813,0.685262354,1.055907117,2.075218865,-1.809702346,0.354526144,1.901205887,W
3.105877926,0.920414094,1.846701559,0.684062594,1.0652147,2.075012819,-1.805048252,0.355808155,1.901070496,W
3.11314359,0.923734342,1.846353206,0.686236376,1.072767344,2.074602365,-1.808731713,0.356039294,1.900762084,W
3.122171397,0.925787554,1.846012387,0.688856922,1.079102172,2.07419531,-1.813465274,0.355893184,1.900456793,W
3.133083754,0.92724772,1.845626826,0.69202608,1.085465481,2.073731406,-1.819226438,0.355479374,1.90010867,W
3.138181934,0.928927281,1.845424058,0.693993695,1.092532662,2.073468693,-1.82156869,0.35514669,1.89994973,W
3.13994877,0.930528833,1.845331112,0.695264383,1.099655694,2.073328036,-1.821947716,0.354791166,1.899904098,W
3.141316224,0.932527603,1.845210497,0.696470644,1.107373481,2.073156292,-1.822054946,0.354578385,1.899829926,W
3.143699372,0.935991306,1.845148361,0.699584921,1.127019817,2.072987402,-1.821077147,0.353040142,1.899901176,W
3.144348512,0.937161466,1.845097905,0.700534935,1.133297305,2.072900226,-1.820666931,0.352564943,1.899890812,W
3.144906865,0.939090697,1.84488148,0.701572051,1.141226316,2.072620859,-1.820036687,0.352249251,1.899712222,W
3.145710817,0.940535201,1.844673298,0.702473273,1.147398656,2.072357508,-1.819699096,0.351960022,1.899531084,W
3.144973905,0.941761898,1.844507139,0.703183349,1.154261766,2.072134959,-1.818201504,0.351404663,1.899398798,W
3.144620571,0.942922447,1.84429075,0.703851443,1.160224695,2.071861842,-1.817000341,0.350962603,1.89920818,W
3.144540994,0.944349874,1.843965231,0.704520288,1.166047315,2.071469152,-1.815961131,0.350678705,1.898900529,W
3.141812188,0.945273448,1.843825726,0.704644592,1.171350066,2.071289087,-1.81320443,0.350122413,1.898788235,W
3.138319345,0.946257289,1.843698707,0.704574838,1.176393879,2.071130132,-1.809933228,0.349608697,1.89869017,W
3.134519389,0.947593002,1.843531677,0.704590228,1.182433552,2.070932257,-1.806097288,0.349054375,1.898561861,W
3.12874477,0.949959057,1.843292322,0.704591238,1.191330943,2.070667923,-1.800121364,0.348384148,1.898390707,W
-7.587113369,-3.597701297,2.052881149,-8.021625706,-6.485861917,0.368540598,-5.284158963,-8.320073026,0.307777487,X
-7.547419333,-3.594576382,2.051750303,-7.980432208,-6.481309986,0.368569384,-5.257521577,-8.313895654,0.307798115,X
-7.545022008,-3.602135391,2.051664312,-7.978458144,-6.496121563,0.368769777,-5.256686904,-8.332571153,0.307960677,X
-7.554614083,-3.611348473,2.051960689,-7.989056354,-6.513921985,0.369014311,-5.264114543,-8.355116228,0.308162504,X
-7.571268398,-3.618588449,2.052147789,-8.007059044,-6.528200646,0.369219446,-5.276321168,-8.373148797,0.308322617,X
-7.588285811,-3.62931965,2.052419323,-8.025376297,-6.548806657,0.369417902,-5.288559577,-8.399279748,0.30845832,X
-7.607623854,-3.641243398,2.052874128,-8.046123829,-6.571566575,0.369629982,-5.302236862,-8.428158584,0.308587465,X
-7.626982766,-3.654483184,2.053121755,-8.066835788,-6.596665241,0.369780612,-5.315737789,-8.460034478,0.308650775,X
-7.64450285,-3.667596273,2.05330445,-8.085539419,-6.621541421,0.369901068,-5.327770276,-8.491612239,0.308673231,X
-7.677263852,-3.684456093,2.053709043,-8.120282809,-6.653208254,0.370043071,-5.35028106,-8.531903089,0.308705573,X
-7.705439164,-3.699825723,2.054018943,-8.150076696,-6.68212513,0.370147383,-5.369494743,-8.568697482,0.308707893,X
-7.732610074,-3.714525277,2.05429715,-8.178688585,-6.709849773,0.370229989,-5.387893452,-8.603978496,0.308691466,X
-7.757956597,-3.728128803,2.054540126,-8.205269629,-6.735568927,0.370292134,-5.404953446,-8.636720613,0.308662128,X
-7.781089788,-3.738539978,2.054447433,-8.229370988,-6.755592518,0.370278545,-5.4203635,-8.662177163,0.308570593,X
-7.802344828,-3.747960938,2.05433858,-8.251402865,-6.773790726,0.370247114,-5.434445185,-8.685335853,0.308473124,X
-7.829621463,-3.754913719,2.053752212,-8.279664675,-6.787604095,0.370109421,-5.45264571,-8.702914472,0.308293223,X
-7.862563404,-3.752467934,2.052261852,-8.313790877,-6.784431872,0.36979717,-5.474779859,-8.698759319,0.307981587,X
-7.922187218,-3.758163362,2.050863667,-8.375920753,-6.796060599,0.369497881,-5.515427771,-8.71361973,0.307693611,X
-7.98185431,-3.76791087,2.049511645,-8.437864011,-6.815091342,0.369209545,-5.556031547,-8.737993645,0.307427351,X
-8.023462039,-3.780306671,2.048896844,-8.480562164,-6.83892631,0.369058632,-5.584005004,-8.768539078,0.307282664,X
-8.05314614,-3.791510039,2.048683105,-8.510502239,-6.860679006,0.368982545,-5.603592274,-8.79641854,0.30720283,X
-8.092491393,-3.79652284,2.047022323,-8.550580586,-6.871233842,0.368650489,-5.629886603,-8.809946503,0.306914448,X
-8.120477187,-3.775017251,2.044316884,-8.578495309,-6.833915694,0.368136741,-5.648204863,-8.762090883,0.306478855,X
-8.145210194,-3.756386604,2.041992935,-8.602909954,-6.801863798,0.367702038,-5.664235529,-8.720974118,0.306110469,X
-8.190012584,-3.759653919,2.041861633,-8.648556565,-6.80956241,0.367677966,-5.694208598,-8.730780639,0.306076967,X
-8.22771461,-3.760646118,2.041887978,-8.686923608,-6.813166857,0.3677075,-5.719297997,-8.735259998,0.306072065,X
-8.270281103,-3.755723314,2.041681833,-8.730449029,-6.805998531,0.367693415,-5.747816112,-8.725942881,0.306035109,X
-8.328546567,-3.729064418,2.04128129,-8.790526539,-6.75941018,0.367639467,-5.787303512,-8.666116324,0.305975172,X
-8.401186439,-3.720119645,2.041969658,-8.865880267,-6.744826458,0.367773728,-5.837003612,-8.647386272,0.306093117,X
-8.490439306,-3.717382092,2.042998688,-8.958898702,-6.741417394,0.367962772,-5.898526561,-8.643052335,0.306281073,X
-8.573167847,-3.714932263,2.043872794,-9.045150884,-6.738515313,0.36812158,-5.95577619,-8.639420481,0.306464713,X
-8.653498873,-3.714021292,2.044698859,-9.129048926,-6.738295581,0.368275501,-6.011557713,-8.639242407,0.306651816,X
-8.665899942,-3.693339835,2.045155808,-9.141575513,-6.702087148,0.36836478,-6.020531977,-8.592976276,0.306808091,X
-8.64382532,-3.644052205,2.044633094,-9.11797412,-6.613929416,0.368283465,-6.005892601,-8.480149467,0.30684423,X
-8.615278001,-3.59157693,2.043929735,-9.087736824,-6.519987931,0.368182105,-5.98694993,-8.359905385,0.306870198,X
-8.530618397,-3.489496016,2.041235528,-8.998431431,-6.336267048,0.36774877,-5.929184991,-8.124526859,0.306626609,X
-8.463346907,-3.409139663,2.038928809,-8.927599841,-6.19211557,0.36741291,-5.883540459,-7.939824832,0.306454664,X
-8.409011396,-3.350537608,2.03712032,-8.870557799,-6.087617079,0.367197697,-5.846932783,-7.80589155,0.30637287,X
-8.3215586,-3.274625362,2.034364267,-8.778763458,-5.951889093,0.366849744,-5.787386786,-7.631833015,0.306170407,X
