id,lable,hand_sphere_radius,palm_position_x,palm_position_y,palm_position_z,palm_direction_x,palm_direction_y,palm_direction_z,palm_normal_direction_x,palm_normal_direction_y,palm_normal_direction_z,wrist_position_x,wrist_position_y,wrist_position_z,thumb_tip_position_x,thumb_tip_position_y,thumb_tip_position_z,thumb_metacarpal_position_x,thumb_metacarpal_position_y,thumb_metacarpal_position_z,thumb_proximal_position_x,thumb_proximal_position_y,thumb_proximal_position_z,thumb_intermediate_position_x,thumb_intermediate_position_y,thumb_intermediate_position_z,thumb_distal_position_x,thumb_distal_position_y,thumb_distal_position_z,thumb_direction_x,thumb_direction_y,thumb_direction_z,index_tip_position_x,index_tip_position_y,index_tip_position_z,index_metacarpal_position_x,index_metacarpal_position_y,index_metacarpal_position_z,index_proximal_position_x,index_proximal_position_y,index_proximal_position_z,index_intermediate_position_x,index_intermediate_position_y,index_intermediate_position_z,index_distal_position_x,index_distal_position_y,index_distal_position_z,index_direction_x,index_direction_y,index_direction_z,middle_tip_position_x,middle_tip_position_y,middle_tip_position_z,middle_metacarpal_position_x,middle_metacarpal_position_y,middle_metacarpal_position_z,middle_proximal_position_x,middle_proximal_position_y,middle_proximal_position_z,middle_intermediate_position_x,middle_intermediate_position_y,middle_intermediate_position_z,middle_distal_position_x,middle_distal_position_y,middle_distal_position_z,middle_direction_x,middle_direction_y,middle_direction_z,ring_tip_position_x,ring_tip_position_y,ring_tip_position_z,ring_metacarpal_position_x,ring_metacarpal_position_y,ring_metacarpal_position_z,ring_proximal_position_x,ring_proximal_position_y,ring_proximal_position_z,ring_intermediate_position_x,ring_intermediate_position_y,ring_intermediate_position_z,ring_distal_position_x,ring_distal_position_y,ring_distal_position_z,ring_direction_x,ring_direction_y,ring_direction_z,pinky_tip_position_x,pinky_tip_position_y,pinky_tip_position_z,pinky_metacarpal_position_x,pinky_metacarpal_position_y,pinky_metacarpal_position_z,pinky_proximal_position_x,pinky_proximal_position_y,pinky_proximal_position_z,pinky_intermediate_position_x,pinky_intermediate_position_y,pinky_intermediate_position_z,pinky_distal_position_x,pinky_distal_position_y,pinky_distal_position_z,pinky_direction_x,pinky_direction_y,pinky_direction_z
438,B,79.4206161499,-13.2446231842,171.215759277,22.6027145386,-0.00655679870397,0.0991024672985,-0.995055615902,-0.0359355472028,-0.994457662106,-0.0988061130047,-4.97214794159,173.053878784,74.4012908936,-44.9308376312,6.17971801800002,-31.02689743045,-18.3585720062,-7.463546753,54.2216110229,-30.4102802277,-1.19857788099998,35.6169128418,-42.0325145721,4.58636474600002,1.2913780212,-42.458738327,4.40319824300002,-25.19142580035,0.03385275881737,-0.1296120155603,-0.00410610437400005,-20.6538143158,8.499343872,-95.9024658203,-16.3674221039,9.67004394600002,12.7277565002,-21.7740726471,8.12756347700002,-40.4630565644,-20.801656723,7.66995239300002,-71.4185218811,-20.2108058929,6.65805053700001,-90.4183807373,0.03772344905887,-0.1390330642462,-0.00366067886300003,-1.264424324,7.63978576700001,-106.057182312,-0.684696197499999,10.980865479,11.3732452392,-1.5443820953,8.948699952,-42.9900074005,-0.8900127411,7.68887329100002,-78.3204116822,-0.634820938100001,6.10301208500002,-100.0528182984,0.02057471778247,-0.1592866778374,-0.00303322076800006,14.39801836013,5.13108825700002,-96.6803817749,15.01696586608,9.69628906300002,13.6532516479,17.59218978881,7.75772094800001,-35.6427192688,16.49284052848,6.60984802300001,-68.9985656739,15.56079220771,4.99331665100002,-90.3193283081,-0.03335107397283,-0.1605138294399,-0.00225877761799997,33.0015258789,4.758544922,-72.8109321594,29.2436761856,3.29827880900001,17.788986206,35.6068954468,3.79376220700001,-24.40407800677,34.9386425018,4.88299560600001,-49.7050743103,34.1087245941,4.69656372100002,-66.6593322754,-0.03411661367863,-0.09034277778118,-0.00407850742299998
439,B,79.7347259521,-13.2444505692,171.216430664,22.6031341553,-0.00654411967844,0.0991945490241,-0.995046555996,-0.0360721535981,-0.994443655014,-0.0988972112536,-4.96403169632,173.039215088,74.4149169922,-44.9269323349,6.17573547399999,-31.02724933627,-18.3519029617,-7.47544860799999,54.2339782715,-30.4017705917,-1.213378906,35.6271133423,-42.0190916061,4.56488037099999,1.2996120453,-42.4468793869,4.37905883799999,-25.18258762362,0.03403536509724,-0.1299451235682,-0.004102408886,-20.6531286239,8.495529175,-95.9010620117,-16.3584394454,9.66166687000001,12.7417030334,-21.7638425827,8.11965942399999,-40.4491977692,-20.7891454696,7.65814209000001,-71.4045715332,-20.1969709396,6.64622497600001,-90.4044036865,0.03778159897774,-0.1391694508493,-0.00366574525800001,-1.2625312805,7.633087158,-106.0534591675,-0.6755361557,10.970474243,11.3872947693,-1.536081314,8.93914794899999,-42.9760665894,-0.882399559,7.67770385700001,-78.3064727783,-0.627167701700001,6.09400939899999,-100.0390548706,0.02055654115974,-0.1593289040029,-0.003045380115,14.39911365514,5.12960815400001,-96.6784820557,15.02595233922,9.683517456,13.6671714782,17.60303449635,7.74130249000001,-35.6289081574,16.50748658185,6.58581543,-68.984664917,15.57849979405,4.96734619099999,-90.3054351807,-0.03323079738766,-0.1607449352741,-0.00226455926900004,33.0020952225,4.75769043,-72.8097381592,29.2517881394,3.28318786599999,17.8022994995,35.6150102616,3.78192138700001,-24.39070749285,34.9469308854,4.874145508,-49.6915893555,34.1171655655,4.69015502900001,-66.6458892823,-0.03412102628496,-0.09029966313391,-0.00408667326000001
440,B,80.4715270996,-13.2442722321,171.217132568,22.6035652161,-0.0065184799023,0.0992635339499,-0.995039820671,-0.0362137965858,-0.99443167448,-0.0989656299353,-4.95700407028,173.02796936,74.4268035889,-44.9232692718,6.17189025899998,-31.0276050568,-18.3464164733,-7.48373413000002,54.2445030212,-30.3935985565,-1.22544860800002,35.6346244812,-42.0048618316,4.54466247599999,1.3043327331,-42.4359416961,4.356445313,-25.17705154422,0.0342237749137,-0.1302903164179,-0.0040946602819999,-20.6524105072,8.491622925,-95.8996467591,-16.3500175476,9.65591430699999,12.7534179687,-21.7505397796,8.107788086,-40.4374961853,-20.768541336,7.63217163099998,-71.3924331665,-20.1719875335,6.61224365299998,-90.3917121888,0.0379880187102,-0.1396725811065,-0.00364768505099999,-1.260887146,7.62713623099998,-106.0502586365,-0.6669101715,10.962554932,11.3992805481,-1.5268344879,8.93292236399998,-42.964176178,-0.872367858800001,7.670898438,-78.2945671082,-0.616607666,6.087768555,-100.0271797181,0.0205543930642,-0.1593869514764,-0.00305247306799994,14.40028965478,5.12796020499999,-96.6764793396,15.03436732297,9.67320251499999,13.6792449951,17.61586093907,7.71539306699998,-35.6167125702,16.52764844899,6.53387451199998,-68.9718437195,15.60393285756,4.90144348199999,-90.291797638,-0.0330197024159,-0.1615120247007,-0.0022373795509999,33.0025787354,4.75682067899999,-72.8087387085,29.2592372895,3.27053832999999,17.8141021728,35.622713089,3.77053832999999,-24.37883758548,34.9546451569,4.86354064999998,-49.6796875,34.1248149872,4.68026733399998,-66.6339912415,-0.0341490092687,-0.09033070690935,-0.00409299135199992
441,B,81.0837631226,-13.2440767288,171.217880249,22.6040382385,-0.00648030405864,0.099322475493,-0.995034217834,-0.0363318547606,-0.994421482086,-0.0990246981382,-4.95340108871,173.018768311,74.436958313,-44.9193792343,6.16775512700002,-31.02799129484,-18.3441991806,-7.490600586,54.2529411316,-30.3886060715,-1.23744201699998,35.6395378113,-41.9947309494,4.52317810100001,1.3059310913,-42.4309034348,4.332565308,-25.17459344861,0.03433585306634,-0.1306267566979,-0.00408744812099993,-20.6515798569,8.48730468800002,-95.8980598449,-16.3446302414,9.651245117,12.7629089356,-21.7400350571,8.09873962400002,-40.4280986786,-20.7511739731,7.61213684100002,-71.382648468,-20.1504926682,6.58558654800001,-90.3814353943,0.03816813742744,-0.1400835365057,-0.00363212823899994,-1.2592926026,7.62136840800002,-106.0472373962,-0.6613302231,10.956069946,11.4092597962,-1.517118454,8.92881774900002,-42.9542560577,-0.857178688100001,7.66737365700001,-78.2845649719,-0.5981454849,6.08460998500001,-100.0171699524,0.02066795388234,-0.1594295278192,-0.00305688381199998,14.40170431135,5.126022339,-96.6741065979,15.03973054884,9.66465759300002,13.6895637512,17.62536334989,7.69105529800001,-35.60617733,16.54344081877,6.48403930700002,-68.9606628418,15.62455248831,4.83876037600001,-90.2798652649,-0.03284552926196,-0.1622292920948,-0.00221008062399997,33.0030279159,4.75590515100001,-72.8078155517,29.2637147903,3.26002502400001,17.824420929,35.6276369095,3.76014709500001,-24.3684082031,34.9594335556,4.85273742700002,-49.6692924499,34.1297731399,4.670120239,-66.6236228943,-0.03418289357796,-0.09037225507204,-0.00409859418899994
442,B,81.3370819092,-13.243885994,171.218597412,22.6044998169,-0.00646440917626,0.0993665754795,-0.9950299263,-0.0364285223186,-0.994413614273,-0.0990683659911,-4.9504776001,173.012329102,74.4445648193,-44.9154996872,6.16363525399999,-31.02836036683,-18.3423910141,-7.49525451600002,54.259513855,-30.3853445053,-1.246490478,35.643699646,-41.9872312545,4.50527954099999,1.3078975677,-42.4234342575,4.3097229,-25.17219114304,0.03449695417656,-0.130954708904,-0.00407785177200004,-20.6507101059,8.48294067399999,-95.8964309692,-16.3408880233,9.648193359,12.7702445984,-21.7331953048,8.09254455599998,-40.4207592011,-20.7396306991,7.597900391,-71.3750305176,-20.1361341476,6.56655883799999,-90.3734741211,0.03830151120196,-0.1403819806874,-0.00362122058900005,-1.2578601837,7.616134644,-106.0445632935,-0.6574506759,10.951553345,11.4167518616,-1.5115938186,8.92344665499999,-42.9467582703,-0.849117279000001,7.658462525,-78.2768974304,-0.5885248184,6.073928833,-100.0093612671,0.02072362648326,-0.1595610044897,-0.00305491685900006,14.40317106251,5.12408447299998,-96.6716384888,15.04346942906,9.65850830099998,13.6970977783,17.62940216069,7.68666076699998,-35.5987167358,16.54792356495,6.48114013699998,-68.9532775879,15.62931323056,4.83714294399999,-90.2725982666,-0.03284833719954,-0.162218362093,-0.00221836566900002,33.0034208298,4.7550354,-72.8070106506,29.2668008805,3.252319336,17.8317604065,35.6301584244,3.75143432599998,-24.36112833024,34.9612073899,4.84259033199999,-49.6620864868,34.1316270829,4.660644531,-66.6164398193,-0.03420679783444,-0.09041252546012,-0.004102528095
443,B,81.6415634155,-13.2436504364,171.219497681,22.6050720215,-0.00644176080823,0.0994136035442,-0.995025336742,-0.0365212894976,-0.994405508041,-0.0991152375937,-4.94836950302,173.006286621,74.4514694214,-44.9101696014,6.15797424299998,-31.02881145479,-18.3414287567,-7.499801636,54.2650527954,-30.3830432892,-1.26031494200001,35.6452598572,-41.9786396027,4.473587036,1.305891037,-42.4093341827,4.264968872,-25.17395639421,0.03478877991433,-0.1315470412373,-0.00405621528699995,-20.6494808197,8.47706603999998,-95.8941650391,-16.3377513886,9.64540100099998,12.7766113281,-21.7263660431,8.08329772899998,-40.4144172669,-20.7275562286,7.57489013599999,-71.3682937622,-20.1209201813,6.53460693299999,-90.366142273,0.03844542801383,-0.1408917307853,-0.00360137224199997,-1.2560863495,7.609741211,-106.0413131714,-0.654172897300001,10.947341919,11.4233856201,-1.5049266815,8.91363525399999,-42.9399909973,-0.836944580100001,7.64051818799999,-78.2698173523,-0.572069168100001,6.056274414,-100.0022888184,0.02088353876023,-0.1596778146922,-0.00305265188299997,14.40508687496,5.12162780699998,-96.6684188843,15.04659390449,9.65269470199999,13.70388031,17.63350725174,7.684646606,-35.5920391083,16.55348157883,6.484771728,-68.9468841553,15.63618040085,4.84620666499998,-90.2666854859,-0.03281576931477,-0.1620406284928,-0.00223928689999997,33.0038547516,4.75395202599998,-72.8061332703,29.2692642212,3.24496459899999,17.8384361267,35.6331062317,3.745193481,-24.35436010362,34.9645328522,4.83750915499999,-49.655292511,34.1353702545,4.65696716299999,-66.6096878052,-0.03420833498237,-0.09039006754752,-0.00410735607199997
444,B,81.5811080933,-13.2434921265,171.220092773,22.6054534912,-0.00643459847197,0.0994430556893,-0.995022475719,-0.0366089791059,-0.994399428368,-0.0991440489888,-4.94451761246,173.003036499,74.456451416,-44.9063491821,6.15393066499999,-31.0291070938,-18.3385486602,-7.50135803200001,54.2694320679,-30.3790473938,-1.268905639,35.646560669,-41.9701156616,4.45144653399998,1.3044223786,-42.3996887207,4.23431396499998,-25.17498397826,0.03499882062897,-0.1319900378585,-0.00403946638199992,-20.6485786438,8.47293090899998,-95.8925323486,-16.3334274292,9.644866944,12.7814826965,-21.7189826965,8.07946777399999,-40.4094619751,-20.7151298523,7.56423950199999,-71.3630752563,-20.1054534912,6.52081298900001,-90.3606643677,0.03859904548157,-0.1411061100661,-0.003591358662,-1.2548942566,7.60545349200001,-106.0391464233,-0.6497383117,10.945465088,11.4282722473,-1.500333786,8.90794372599999,-42.9350357056,-0.831624984700001,7.62832641599999,-78.2646484375,-0.5660123825,6.04205322299998,-99.9969711304,0.02090557524937,-0.1598317362368,-0.00304758548799999,14.40637743477,5.12005615300001,-96.6662750244,15.05091881756,9.64938354500001,13.7087020874,17.63878345493,7.68777465899998,-35.5874137878,16.56183123592,6.502410889,-68.9430160522,15.64842891697,4.88096618699998,-90.2643585205,-0.03267125273123,-0.1613944694399,-0.00229030847599998,33.0041160584,4.75323486400001,-72.805606842,29.2730331421,3.24026489299999,17.8430480957,35.6369094849,3.74154663100001,-24.34972047805,34.9686737061,4.83569335999999,-49.6506004333,34.1400184632,4.65728759799998,-66.605052948,-0.03419163683433,-0.09031344112005,-0.00411021709499992
445,B,81.4307327271,-13.2433137894,171.22076416,22.6058807373,-0.00643346831203,0.0994674786925,-0.995020031929,-0.036738678813,-0.994392335415,-0.0991671904922,-4.9385972023,173.000244141,74.4629745483,-44.9017210006,6.149063111,-31.02942180633,-18.3339776992,-7.50143432599998,54.2756195068,-30.3737859726,-1.27336120599998,35.6508369446,-41.9627790451,4.43821716300002,1.3069705963,-42.3972043991,4.21759033200001,-25.17171764373,0.03508563153443,-0.1322941817343,-0.00403022766100003,-20.6474256515,8.46792602600002,-95.8905105591,-16.327132225,9.64552307100001,12.7880477905,-21.7084493637,8.07427978500002,-40.4026813507,-20.6971120834,7.54766845700001,-71.3558654785,-20.0829343795,6.49761962900001,-90.3529434204,0.03883619233963,-0.1414864845574,-0.00357121229199997,-1.2535228729,7.60058593800002,-106.0366668701,-0.643288612299999,10.944122315,11.4346847534,-1.4938173294,8.90368652400002,-42.9285430908,-0.8240232467,7.61866760300001,-78.2579498291,-0.5576467514,6.03018188500002,-99.9901123047,0.02093794476243,-0.1599755883217,-0.00304228067400003,14.40798032287,5.11828613300003,-96.6636505127,15.05722820762,9.64595031800002,13.7149009705,17.64568567279,7.69204711900002,-35.5814619064,16.57233405116,6.52586364800001,-68.9380569458,15.6639966965,4.927856445,-90.26146698,-0.03247940540317,-0.1605011485517,-0.00235688686399993,33.0043916703,4.75245666500001,-72.8050613403,29.2785615921,3.23489379900002,17.8489265442,35.6425600052,3.736785889,-24.3438873291,34.9756860733,4.83389282200002,-49.6447372436,34.1490678788,4.660522461,-66.5993690491,-0.03409662842747,-0.09010691847649,-0.00411444902399993
446,B,110.523651123,-13.0611019135,166.503814697,25.9254169464,-0.0387508198619,-0.175855487585,-0.983653008938,0.0678601861,-0.98258292675,0.172990843654,-1.86216902733,181.262969971,80.1411972046,-44.3441791534,4.30987548900001,-32.59895944594,-16.3564643859,3.037185669,60.8757762909,-30.8430538177,7.34231567399999,41.0125865936,-44.6355876922,8.819915772,4.3520565033,-43.3282337188,3.98574829099999,-23.95743083953,0.0794633105397,0.00999617576600001,-0.00165563821799997,-20.7993526458,-0.796783446999996,-103.4765644073,-17.1659221649,8.81771850600001,12.5385761261,-23.1213855743,-2.20236205999998,-42.9133968353,-21.2438983917,-1.22628784200001,-76.4030208588,-19.9607982635,-1.67779540999999,-96.9809360504,0.0986883491278,0.17265712516376,-0.014544010162,-2.502415657,-4.122589111,-115.6243228912,-0.4571104049,11.418624878,9.9009037018,-2.1509094238,-0.220031737999989,-47.1657142639,-1.7116069793,-1.804443359,-85.4306049347,-1.5489234924,-4.24935913100001,-108.9083118439,0.04728731419892,0.0945390835404,-0.012998759746,13.124119594741,-6.70440673799999,-104.627450943,16.65696835523,12.397628784,11.8043231964,18.2618246079,1.09407043499999,-40.0658416748,15.94741439824,-2.6378479,-75.9553432464,14.15151250367,-6.960479736,-98.6545810699,-0.0339594781399,0.019115135074,-0.001306712627,35.1647586823,-7.55416870100001,-79.3669071197,32.8153095246,8.46282959000001,17.2053966522,39.2793140412,0.00213623100000859,-27.66722059249,38.6546077729,-2.77444457999999,-54.9235744476,37.5128841401,-6.99002075199999,-72.7670230865,-0.0086282081902,-0.00557832419900001,0.00139182806000004
447,B,110.352790833,-13.05717659,166.505004883,25.9302120209,-0.038772854954,-0.175569176674,-0.983703255653,0.0677083954215,-0.982642591,0.172711133957,-1.84351742268,181.240722656,80.1376876831,-44.3420162201,4.30252075199999,-32.59303426745,-16.3435726165,3.01609802199999,60.863992691,-30.8290157318,7.33134460400001,41.002161026,-44.6200504303,8.824874878,4.3420238495,-43.3081645965,3.99859619099999,-23.96856641772,0.0795057043433,0.010051608086,-0.00166201591500004,-20.7991771698,-0.801788329999994,-103.4746608734,-17.1518993377,8.81051635700001,12.5284404754,-23.1084461212,-2.19387817399999,-42.926733017,-21.2302112579,-1.209442139,-76.4160938263,-19.9469661712,-1.654571533,-96.9941463471,0.0987229384482,0.17265772121038,-0.014493882656,-2.5029048919,-4.12651062000001,-115.6233425141,-0.4426727295,11.409606933,9.8915920257,-2.1359901428,-0.215332031000003,-47.17827034,-1.6934261322,-1.79153442399999,-85.4435405731,-1.5286960601,-4.22830200199999,-108.9221096039,0.04739548265934,0.0945509448649,-0.012972056866,13.1229835600003,-6.71372985900001,-104.6266536713,16.67154645923,12.385437012,11.7953777313,18.25711536411,1.04132080100001,-40.0730266571,15.91382932666,-2.76736450199999,-75.9526729584,14.09983694557,-7.1355896,-98.6418132782,-0.0347269438207,0.016792073846,-0.000871598721000066,35.1680927277,-7.55813598699999,-79.363904953,32.8292579651,8.44662475600001,17.1954135895,39.2910404206,-0.00942993199998909,-27.67916727069,38.6648635865,-2.787353516,-54.9355239868,37.522977829,-6.99995422399999,-72.7797603607,-0.0086327344179,-0.00578400492700001,0.00142848491600001
448,B,110.18875885,-13.0532951355,166.506164551,25.9348735809,-0.0388320721686,-0.175238892436,-0.983759820461,0.0676564201713,-0.982704281807,0.172380253673,-1.8197799921,181.214828491,80.1292648315,-44.3399085999,4.29544067399999,-32.58739376065,-16.3241100311,2.98851013199999,60.8483676911,-30.8103637695,7.31347656199998,40.9892444611,-44.6024513245,8.82321166999998,4.3307132721,-43.2865180969,4.00570678699998,-23.98114061352,0.0795509964228,0.010101169348,-0.00166976451900003,-20.7991638184,-0.806442261000001,-103.4730968475,-17.1344585419,8.799102783,12.5147838593,-23.0943603516,-2.18731689500001,-42.9438018799,-21.2176780701,-1.19284057600001,-76.4329624176,-19.9355316162,-1.631195069,-97.0112438202,0.0987314470112,0.17264542006885,-0.014441251755,-2.503443718,-4.13021850600001,-115.6225643158,-0.4252033234,11.398040771,9.8779735566,-2.1197118759,-0.213012696000021,-47.1955490112,-1.675245285,-1.78285217300001,-85.4611377716,-1.5091457367,-4.21246337900001,-108.9404888153,0.04750964324923,0.0944739952683,-0.012935578823,13.1215921491404,-6.723754883,-104.6257076263,16.68917036057,12.372192383,11.7812480927,18.25323534012,0.995330809999985,-40.0862655639,15.87869787216,-2.88038635300001,-75.9567546844,14.045200645926,-7.28826904300001,-98.6367168426,-0.0355199985206,0.014684408903,-0.000462710857999982,35.1709651947,-7.56192016600002,-79.3613681793,32.8469047546,8.43057250999999,17.1791744233,39.3021678925,-0.0212402350000218,-27.69791698453,38.6689338684,-2.80493164100002,-54.9536151886,37.5229187012,-7.01910400400001,-72.7972812652,-0.0088125318289,-0.00625120103400001,0.00152188539499998
449,B,110.118865967,-13.0493364334,166.507324219,25.9395179749,-0.0389416590333,-0.174893811345,-0.983816921711,0.0675775483251,-0.982770562172,0.172032922506,-1.78254628181,181.194519043,80.1181335449,-44.3377714157,4.288497925,-32.58182191853,-16.2913427353,2.96740722600001,60.8311119079,-30.77912426,7.303009033,40.9754295349,-44.5756559372,8.83105468700001,4.3189315795,-43.2602186203,4.024291992,-23.99473047261,0.0794894807041,0.010205209255,-0.00169491767899999,-20.7992620468,-0.810897826999991,-103.4717292786,-17.1056814194,8.794845581,12.4996299743,-23.0713567734,-2.17404174800001,-42.9622840882,-21.1970472336,-1.17074585,-76.4513473511,-19.9166593552,-1.602050781,-97.0298957825,0.0987609140575,0.17261292575848,-0.0143896937370001,-2.504070282,-4.133743286,-115.6219596863,-0.3964204788,11.393066406,9.8621482849,-2.096783638,-0.199157714999984,-47.2152137757,-1.6549777985,-1.756713867,-85.4813690186,-1.4905357361,-4.17742919899999,-108.9616584778,0.0475492272526,0.0944862365722,-0.012907981873,13.1200615689052,-6.73426818900001,-104.6246681214,16.71822571753,12.36491394,11.7641487121,18.2655353546,0.978027343000008,-40.1047229767,15.87015938758,-2.92808532699999,-75.9706420899,14.02378720044,-7.351806641,-98.6465339661,-0.0359745398164,0.013593390584,-0.000240862369999983,35.1735315323,-7.565719605,-79.3591346741,32.876086235,8.41986084000001,17.1591835022,39.3217115402,-0.0343475340000055,-27.72040700917,38.6793375015,-2.83270263700001,-54.9746208191,37.52871418,-7.05120849599999,-72.8171043396,-0.0089875496924,-0.006951630116,0.00165855884599997
450,B,110.097290039,-13.0452404022,166.508514404,25.9442043304,-0.039148658514,-0.174620494246,-0.983857214451,0.0676303952932,-0.982817292213,0.171744838357,-1.7366091013,181.191162109,80.1073608398,-44.3356075287,4.28160095199999,-32.57623624797,-16.2478885651,2.96055603099998,60.8182697297,-30.7401599884,7.30374145499999,40.9675083161,-44.5457630158,8.84584045399998,4.3146762848,-43.2357959748,4.04895019599999,-24.00089073177,0.0794278495013,0.010312706232,-0.00172919034899999,-20.7995014191,-0.815231323000006,-103.4705028533,-17.072631836,8.801437378,12.4885807038,-23.0496006012,-2.153961181,-42.9751796722,-21.1819171906,-1.143997192,-76.4644222259,-19.9056339264,-1.57081604000001,-97.0433254242,0.0987694524228,0.17254964099217,-0.014361739158,-2.5048246384,-4.13713073700001,-115.6215114593,-0.3639793396,11.400695801,9.8482608796,-2.0744476319,-0.178161621000015,-47.2318992614,-1.6376686096,-1.72764587400002,-85.4984951019,-1.4760818482,-4.14117431600002,-108.9795742034,0.04763149470089,0.0944835841651,-0.012890577316,13.118384510257,-6.74491882300001,-104.6236782074,16.75105690954,12.372268677,11.746881485,18.28240251539,0.985229492000002,-40.1240777969,15.87163019178,-2.932037353,-75.9878902435,14.01619607208,-7.35873413100001,-98.6625347137,-0.0361714288593,0.013124272227,-0.000137627124999984,35.1757411957,-7.56956481900002,-79.3572101593,32.9101333618,8.42596435599998,17.1373691559,39.3405075073,-0.0339050290000102,-27.74482822414,38.6836528778,-2.85202026300001,-54.9967441558,37.5241985321,-7.08139038100001,-72.8361415863,-0.009283348918,-0.00787654519099998,0.00184440612800008
451,B,109.7081604,-13.041220665,166.50970459,25.9486656189,-0.0394943132997,-0.174448490143,-0.983873963356,0.0678110197186,-0.982840061188,0.171543121338,-1.67735040188,181.199020386,80.0868301392,-44.3335123062,4.275054931,-32.57087373734,-16.1887788772,2.96275329599999,60.8014335632,-30.6883478164,7.31050109799998,40.9570045471,-44.508351326,8.86268615699998,4.3092956543,-43.2085542679,4.074249267,-24.00815486908,0.0793568901718,0.010464772582,-0.00178331136700005,-20.7999162674,-0.819259643999999,-103.4695014954,-17.0322122574,8.81222534199998,12.473110199,-23.0277872085,-2.137176514,-42.9905052185,-21.17166996,-1.12490844700002,-76.4803543091,-19.9026041031,-1.54833984400003,-97.0597953796,0.0987668894232,0.17250605567842,-0.0143659710880001,-2.5058603287,-4.14028930700002,-115.6214485168,-0.324851989699999,11.413925171,9.8270378113,-2.0540971756,-0.16725158700001,-47.2543334961,-1.6294984817,-1.72795105,-85.5206718445,-1.4749917984,-4.14584350600001,-109.0013847351,0.04767038021241,0.0940857157113,-0.0128582119940001,13.1162388250451,-6.75736999500001,-104.622341156,16.79077386858,12.387207031,11.7194519043,18.27782249453,0.910446166999975,-40.1447639465,15.81112694742,-3.164886475,-75.9869194031,13.919848084472,-7.697265625,-98.6376457214,-0.0373787805438,0.008426994085,0.000752687453999923,35.1768693924,-7.57290649400002,-79.3563461304,32.9523248673,8.44186401399998,17.1032180786,39.362277031,-0.0193481450000093,-27.78224134446,38.6888132096,-2.84666442900001,-55.0329475403,37.51973629,-7.07882690400001,-72.8711433411,-0.0094948075711,-0.008273631334,0.00193065404899995
452,B,109.478118896,-13.0364837646,166.511108398,25.9537162781,-0.0399475246668,-0.17429253459,-0.983883261681,0.068067677319,-0.982856571674,0.171346977353,-1.59896469116,181.217895508,80.0594329834,-44.3310699463,4.26768493699998,-32.56471729281,-16.1097927094,2.974288941,60.7805900573,-30.6193275452,7.32424926799999,40.9439353943,-44.4574890137,8.88284301799999,4.3029651642,-43.1703491211,4.10095214899999,-24.01615619662,0.0793294943869,0.010554790497,-0.0018342733379999,-20.8006591797,-0.823699951000009,-103.4685935974,-16.9780158997,8.83160400399999,12.4536590576,-22.9980125428,-2.11178588800001,-43.0088729859,-21.1571083069,-1.096832275,-76.4994850159,-19.8972473145,-1.51824951099999,-97.0795326233,0.0987712070346,0.17244118405529,-0.014383435249,-2.5079479218,-4.14352416900002,-115.6225242615,-0.272417068499999,11.436676026,9.7997970581,-2.028506279,-0.157577513999996,-47.2822494507,-1.62358284,-1.74514770499999,-85.5477790833,-1.4806375504,-4.17608642499999,-109.0272636414,0.04762467602269,0.09331984818,-0.01280349493,13.1133744567148,-6.77313232400002,-104.6205253601,16.84396696086,12.412643433,11.6839637756,18.29188251491,0.887084960999999,-40.1772079468,15.78314161296,-3.275543212,-76.0064163208,13.865864992093,-7.86233520499999,-98.6440315247,-0.0380652919412,0.00588229298599999,0.00125819444700004,35.1769618988,-7.576400756,-79.3564720154,33.0088539123,8.46925353999998,17.0591239929,39.3924331665,-0.00155639600001223,-27.82973766329,38.6970386505,-2.85276794399999,-55.0773792267,37.5139350891,-7.10092163000002,-72.9108543396,-0.0098238512874,-0.009312823415,0.00214403867800006
