thumb_x,thumb_y,thumb_z,index_x,index_y,index_z,middle_x,middle_y,middle_z,lable
3.613158782,-0.288118627,0.603953173,1.702898099,0.068281936,1.929945745,0.200955525,0.3023074,2.155822589,B
3.605801792,-0.288237516,0.604385356,1.699695823,0.068425508,1.931327178,0.200884799,0.302607119,2.157363346,B
3.588560111,-0.287797297,0.604930673,1.691856203,0.068421626,1.933084419,0.200268678,0.302305696,2.159322374,B
3.580432919,-0.28746807,0.605307319,1.688326641,0.068440151,1.934317142,0.200168184,0.302118485,2.160696152,B
3.569795215,-0.286926984,0.605636575,1.683620605,0.06840901,1.935416122,0.199912683,0.301718035,2.161920531,B
3.555835316,-0.286172888,0.605970897,1.677357018,0.068333539,1.936550104,0.199457504,0.301107088,2.163183969,B
3.550042856,-0.285838784,0.606130862,1.67500389,0.068348917,1.937151377,0.19945457,0.300955871,2.163846219,B
3.548462321,-0.285606086,0.606232638,1.674648332,0.068384421,1.937579616,0.199675025,0.300908025,2.164314253,B
3.547628657,-0.285385432,0.606298326,1.674636393,0.068425356,1.937900627,0.199942021,0.300875982,2.164665837,B
3.547009366,-0.285166022,0.606360328,1.674735071,0.068474148,1.938221254,0.200254565,0.300851734,2.165021516,B
3.546978093,-0.28502315,0.606382475,1.675100248,0.068549495,1.938414959,0.200617496,0.300903813,2.165239339,B
3.546222365,-0.284847964,0.606378963,1.67511704,0.068625984,1.938524173,0.2009427,0.30093266,2.16536492,B
3.553079249,-0.284493284,0.606315865,1.679384691,0.068938302,1.93864369,0.202359911,0.30128709,2.165517007,B
3.556092825,-0.284381471,0.606285812,1.681130773,0.069046174,1.938650521,0.202855725,0.301412556,2.165531894,B
3.559726013,-0.284255199,0.60621069,1.683147213,0.069148947,1.938514666,0.203419739,0.301506637,2.165394376,B
3.561998645,-0.284147076,0.606138035,1.684466913,0.069243448,1.938381889,0.203867308,0.301598211,2.165263606,B
3.563446826,-0.284047964,0.606023985,1.685375184,0.069337449,1.938128059,0.204223563,0.301702915,2.164997901,B
3.563348435,-0.283811105,0.605902863,1.685550153,0.069387945,1.937869506,0.20442465,0.301658233,2.164721536,B
3.560413055,-0.283318299,0.60575655,1.684417022,0.069366096,1.937567784,0.204394617,0.301351197,2.164388546,B
3.5624811,-0.282851182,0.605602979,1.685642483,0.069327618,1.937254442,0.204554321,0.301048823,2.164032254,B
3.565315553,-0.28246805,0.605415384,1.687211915,0.069291651,1.936834512,0.204676397,0.300822944,2.163548598,B
3.567187208,-0.282156897,0.60534278,1.688264681,0.069259629,1.936741203,0.204676269,0.300643228,2.163425024,B
3.570875084,-0.282144192,0.605294805,1.690178288,0.069294537,1.936730967,0.204733912,0.300772402,2.163388269,B
3.575138553,-0.282184934,0.605299117,1.692385161,0.069335771,1.936896398,0.204824134,0.300935746,2.163544888,B
3.579645326,-0.282338659,0.605374522,1.694773097,0.069415346,1.937333591,0.204906304,0.301224206,2.163999541,B
3.582099764,-0.28245494,0.605560264,1.696101411,0.069469476,1.938051809,0.204946835,0.301408945,2.164782017,B
3.587035233,-0.282661016,0.605934518,1.698666503,0.069548898,1.939413513,0.205109318,0.301672656,2.16627977,B
3.59227842,-0.282837318,0.606344902,1.701386036,0.06960871,1.940896453,0.205289344,0.30183075,2.167916068,B
3.598525667,-0.283162941,0.606838814,1.704578121,0.069690284,1.942646789,0.205527243,0.302090486,2.169854953,B
3.605304412,-0.283493848,0.607326273,1.708042404,0.069750743,1.944391547,0.205793919,0.302281502,2.171790791,B
3.606075755,-0.283085674,0.607847365,1.708669138,0.06960618,1.946250685,0.20569639,0.301608781,2.173858173,B
3.612025112,-0.282878774,0.608303324,1.711739552,0.069489073,1.947894251,0.205869491,0.301095342,2.175689104,B
7.229675977,-2753.492166,0.303084357,2.436471979,-6650.107211,2.018685548,-0.195618203,-41083.50585,-0.143265699,L
7.219530181,523.6276041,0.303194175,2.432919346,1264.997396,2.019334549,-0.19535557,7810.058594,-0.143315368,L
7.201144715,149.2195821,0.303374244,2.426585854,360.5890147,2.02044055,-0.194868879,2224.800037,-0.143397014,L
7.180466907,78.85266395,0.303586601,2.419484819,190.5901239,2.021749019,-0.19431971,1175.156534,-0.143493085,L
7.158991921,51.84857062,0.30380555,2.412118795,125.3409733,2.023081886,-0.193749561,772.3322164,-0.143591432,L
7.148250612,44.0965408,0.303932001,2.40837704,106.6109886,2.023781915,-0.193469878,656.5083134,-0.143645267,L
7.134808356,36.06889776,0.304077222,2.403720848,87.20776694,2.024586391,-0.193117916,536.6660719,-0.143707336,L
7.128020261,32.91480318,0.304162186,2.401308163,79.58756289,2.024993132,-0.192945691,489.4480964,-0.143741512,L
7.116943774,29.41218474,0.304278795,2.397433043,71.12578324,2.025594225,-0.19265828,437.0793606,-0.143790421,L
7.107733518,26.42716928,0.304376815,2.394185794,63.91336225,2.026066677,-0.192421187,392.4554385,-0.143830861,L
7.104143635,25.55957486,0.304426587,2.392820142,61.82178058,2.026202633,-0.192335404,379.2941416,-0.143848212,L
7.098380845,24.31477708,0.304479352,2.390718763,58.81652067,2.026346417,-0.19218876,360.5439479,-0.143867286,L
7.096001875,23.99395372,0.304501109,2.389746688,58.04623581,2.026272888,-0.192128678,355.4933603,-0.143872551,L
7.091027327,23.07278737,0.304533544,2.387890903,55.82560664,2.026270247,-0.191991224,341.5564989,-0.143885577,L
7.079489238,20.17257467,0.3046515,2.383711307,48.76437284,2.026313925,-0.191593932,297.7026108,-0.143995411,L
7.077307332,19.46644961,0.304679557,2.382899885,47.03895836,2.026255461,-0.191496127,286.9734362,-0.144037596,L
7.06828717,17.53100247,0.30473174,2.379800265,42.34490197,2.026378,-0.191210236,258.1662944,-0.144101646,L
7.063881376,16.22444273,0.304755821,2.378297131,39.16616255,2.026319785,-0.19104576,238.6619435,-0.144166383,L
7.055357649,14.45797305,0.304807309,2.375452653,34.87377741,2.026437384,-0.190769748,212.4243795,-0.144257666,L
7.051351425,13.36850375,0.304834926,2.374156953,32.21442601,2.02638283,-0.190617749,196.1623252,-0.144350033,L
7.04316621,12.11773419,0.304892482,2.371474792,29.16720981,2.026507142,-0.190357084,177.553801,-0.144467572,L
7.041904626,11.68204894,0.304897663,2.37113308,28.08396555,2.026269845,-0.190286432,170.904455,-0.144572545,L
7.041433194,11.34964026,0.304889852,2.371050981,27.2526286,2.02597006,-0.190238781,165.7787766,-0.144686034,L
7.037795511,10.89878996,0.30489296,2.369887894,26.14419918,2.025806219,-0.190106475,158.9570908,-0.144820879,L
7.036741721,10.58967755,0.304872993,2.369574273,25.38415575,2.025579805,-0.190042937,154.2427371,-0.144963493,L
7.036440835,10.35381131,0.304836034,2.369493976,24.80719494,2.025322176,-0.189997958,150.6339118,-0.14510846,L
7.032092927,9.912761054,0.304824634,2.36804111,23.73818692,2.02521536,-0.18984173,144.0278127,-0.145275933,L
7.022090539,9.279524886,0.304876886,2.364673812,22.20933996,2.025498603,-0.189535175,134.6346783,-0.145470124,L
7.013911393,8.61429702,0.30492435,2.361907905,20.60370351,2.025710597,-0.189281702,124.7797679,-0.145663581,L
7.004923378,8.010455385,0.304972493,2.358858758,19.14571715,2.025893322,-0.189010926,115.8285315,-0.145855809,L
6.9959235,7.452917067,0.30500417,2.355795422,17.79943891,2.025943331,-0.188743548,107.5623697,-0.146042284,L
6.991252591,7.175274847,0.305010048,2.354177239,17.1240061,2.025830163,-0.188559559,103.3608865,-0.146207772,L
6.990748159,6.98394195,0.304958688,2.35394615,16.65727148,2.025372604,-0.188451851,100.4208184,-0.146348672,L
6.991132313,6.853752464,0.304884494,2.354004319,16.3383805,2.024799149,-0.188339326,98.37671159,-0.146477865,L
6.992685715,6.758636332,0.304784725,2.354449982,16.10269622,2.024042522,-0.188237167,96.83616888,-0.146593024,L
6.995295985,6.689555775,0.304662424,2.355235285,15.93210133,2.023197003,-0.188146523,95.68869101,-0.146698744,L
6.998364469,6.65211721,0.304534255,2.356152978,15.84258584,2.022408269,-0.188075171,95.0357269,-0.146792648,L
7.002755686,6.639059839,0.304404578,2.357492796,15.81317012,2.02161509,-0.188051866,94.74245087,-0.146876088,L
7.007465993,6.647471281,0.304291614,2.358922003,15.83453898,2.020879548,-0.188068202,94.75426734,-0.146948555,L
7.013299458,6.681447506,0.304188294,2.36070887,15.91602957,2.020140403,-0.188152549,95.12200566,-0.147010958,L
7.018628329,6.717873256,0.304101676,2.362318988,16.00137561,2.019426332,-0.188268682,95.51386807,-0.147062612,L
7.023736767,6.763920618,0.304014862,2.363844332,16.10782644,2.018638591,-0.188424673,96.02809868,-0.147104495,L
7.026056042,6.807773149,0.303971042,2.364434302,16.20826464,2.01810109,-0.188543571,96.51015301,-0.147156372,L
7.027545909,6.850152703,0.303949058,2.36473884,16.30411332,2.017662606,-0.188678137,96.9608811,-0.147215971,L
7.029605224,6.875753137,0.30391989,2.365231375,16.35987625,2.017162544,-0.188856419,97.17412477,-0.147267709,L
7.033125271,6.906109101,0.303880036,2.366201795,16.42793202,2.016594001,-0.189099782,97.45748105,-0.14731311,L
7.035572789,6.916348066,0.303842585,2.366791275,16.44975982,2.016052532,-0.18934028,97.46021625,-0.147362127,L
7.037924233,6.909748932,0.303806721,2.367340309,16.43208345,2.015520792,-0.189595713,97.22712739,-0.147411656,L
7.040248737,6.916775334,0.303778222,2.367864503,16.44793977,2.01504142,-0.189872239,97.18651395,-0.147468418,L
7.042139502,6.924089831,0.303755055,2.368238673,16.46452203,2.014590449,-0.190151532,97.1483166,-0.147528576,L
7.041541247,6.955365904,0.303739723,2.367769954,16.53744033,2.014170099,-0.190383055,97.43908184,-0.147594782,L
7.043142552,6.965951476,0.303732197,2.368054679,16.56041084,2.013793593,-0.190676147,97.44094672,-0.147662744,L
7.045730227,6.980818327,0.303727365,2.36867498,16.59194762,2.013403043,-0.191008736,97.49281503,-0.147733273,L
7.04838941,6.995414348,0.303731093,2.369319059,16.62142155,2.013034914,-0.191351412,97.5312971,-0.147808267,L
7.050669973,7.023972146,0.303744201,2.369837334,16.68261525,2.012698387,-0.191686471,97.75528691,-0.14788733,L
7.052826546,7.050883718,0.303762292,2.370312356,16.73922918,2.012379184,-0.192014584,97.95153542,-0.147967821,L
7.052505865,7.065492259,0.303780657,2.369940041,16.76605202,2.012039549,-0.192279485,97.96705627,-0.14805035,L
7.051618622,7.091493993,0.303801455,2.369369938,16.82031147,2.011720149,-0.192521513,98.1413488,-0.14813408,L
7.053385219,7.101072084,0.303814641,2.369669655,16.8372423,2.011382984,-0.192835271,98.09216569,-0.148219637,L
7.056198688,7.112742508,0.303816848,2.370294856,16.8627755,2.011048988,-0.193174593,98.08798005,-0.148308082,L
7.060320831,7.051716807,0.303808821,2.371344131,16.71867749,2.010708728,-0.193540542,97.09698116,-0.148397217,L
7.06558355,6.947116306,0.303787474,2.372753744,16.47370281,2.010337541,-0.193935856,95.51895124,-0.148489325,L
7.069935057,6.809765148,0.303773454,2.373851909,16.1528993,2.010080026,-0.194291532,93.50860971,-0.148591177,L
7.074099572,6.687793423,0.303746128,2.374863753,15.87049048,2.009788489,-0.194638066,91.72056456,-0.148698933,L
7.078077818,6.578410544,0.303710423,2.375803755,15.61945238,2.009500484,-0.194967373,90.11872387,-0.14881143,L
7.083195623,6.475827884,0.303665099,2.377114416,15.3858879,2.009206259,-0.195317411,88.62092029,-0.148929173,L
7.085634197,6.396569001,0.303614077,2.377512507,15.20927901,2.008938166,-0.195583826,87.45345748,-0.149055255,L
7.089421316,6.312498188,0.303568087,2.378358495,15.02232754,2.008764071,-0.195875674,86.23019456,-0.149193836,L
7.093497809,6.254642825,0.303520213,2.379297793,14.89896634,2.008639498,-0.196164126,85.37502518,-0.149342949,L
7.093213407,6.221077046,0.303483708,2.378774048,14.83529446,2.008673791,-0.196320074,84.86518369,-0.149509339,L
7.096469631,6.189616386,0.303430865,2.379439624,14.77800246,2.008668768,-0.196559491,84.39489653,-0.149676625,L
7.101486165,6.158913188,0.303359153,2.380714752,14.72112987,2.008533745,-0.196833541,83.9323719,-0.149835119,L
7.106404343,6.129199549,0.303289818,2.38197969,14.66392334,2.008381092,-0.197091768,83.47249154,-0.149995234,L
7.111651186,6.100891711,0.303219433,2.383400818,14.60669622,2.008177908,-0.197349606,83.02257313,-0.150151126,L
7.117400234,6.084376743,0.303141456,2.384985438,14.57669088,2.007902781,-0.197612916,82.72490213,-0.150304787,L
7.121440091,6.057559157,0.303066557,2.385992276,14.52123015,2.007631279,-0.197820524,82.28030198,-0.15046138,L
7.124587829,6.025565907,0.302993975,2.386695555,14.45294492,2.007368929,-0.197997698,81.7608828,-0.150622498,L
7.127145398,5.98483103,0.302924401,2.387208303,14.3628758,2.0071134,-0.198152359,81.12113233,-0.150782246,L
7.129156992,5.911187498,0.302861766,2.387530218,14.19297294,2.006892532,-0.198292177,80.02847621,-0.150950789,L
7.128725497,5.816246711,0.302832616,2.38704076,13.97017269,2.006851703,-0.198364779,78.64353569,-0.151126471,L
7.127132288,5.71429317,0.302837237,2.386161519,13.72813201,2.006966988,-0.198417195,77.15361109,-0.151310741,L
7.123167177,5.600388462,0.30291067,2.384527402,13.45371599,2.007431093,-0.198417494,75.49745699,-0.151501402,L
7.116322457,5.465542584,0.303060156,2.381963735,13.12580012,2.008285923,-0.198348527,73.55697251,-0.151697339,L
7.107438418,5.359482061,0.303249601,2.378759405,12.86405422,2.009304314,-0.198226262,72.00363331,-0.151882822,L
7.096300232,5.268926065,0.303466657,2.374836903,12.63749072,2.010426034,-0.198036419,70.66135323,-0.152054514,L
7.096419788,5.30267177,0.303538582,2.374702294,12.70774116,2.010524878,-0.19815011,70.98781961,-0.152131872,L
7.095029794,5.323265681,0.303617762,2.374076642,12.74663742,2.010657426,-0.198205554,71.14580823,-0.152195635,L
7.092038245,5.346289577,0.30370828,2.372914852,12.7913222,2.010845861,-0.198205627,71.33872366,-0.152251866,L
7.085599176,5.366072298,0.303825354,2.370602706,12.8289563,2.011213541,-0.198099751,71.49586931,-0.152310976,L
7.078757644,5.390216046,0.303962865,2.36814082,12.87751829,2.011703668,-0.197979845,71.71188852,-0.152372729,L
7.071355563,5.407148602,0.30411046,2.365485529,12.91091039,2.012299756,-0.19783622,71.84430627,-0.152435697,L
7.073667034,5.554714435,0.304174079,2.366054428,13.25790736,2.012365678,-0.197962992,73.71640933,-0.15245565,L
7.073486611,5.689656941,0.304241926,2.365780028,13.57602639,2.012497899,-0.198014215,75.42410151,-0.152479609,L
7.071570968,5.803042145,0.304328563,2.364905448,13.84356931,2.012765924,-0.198013493,76.84287913,-0.152515161,L
7.068411419,5.92162693,0.304434829,2.363604812,14.12363935,2.013164799,-0.197973201,78.32449687,-0.152562293,L
7.065549524,6.034535876,0.304550282,2.362394941,14.38954196,2.013604629,-0.197937842,79.71980817,-0.152615019,L
7.063919752,6.188928866,0.304690028,2.361589599,14.75294768,2.014169221,-0.197934067,81.64638802,-0.152680444,L
7.063243414,6.3920701,0.304848047,2.361106893,15.23118861,2.014834596,-0.197952747,84.20113031,-0.152756038,L
7.065455144,6.674552866,0.304991036,2.361579038,15.89667589,2.015370167,-0.198050426,87.7768949,-0.152827035,L
7.065998592,7.072089662,0.305117628,2.361502296,16.83476045,2.01580963,-0.198097445,92.84749425,-0.152894695,L
7.072439985,7.659678014,0.305214395,2.363392114,18.22279702,2.016044454,-0.198308533,100.3775568,-0.152954843,L
7.073813901,8.157422482,0.30534627,2.363596282,19.39440645,2.016517605,-0.198375403,106.6960997,-0.153039514,L
7.071805596,8.836456103,0.305503827,2.362673526,20.99342854,2.017153442,-0.198346492,115.3424801,-0.153143615,L
7.068341138,9.587869032,0.305650769,2.361274978,22.7604727,2.017723774,-0.198275923,124.8876488,-0.153247901,L
7.066120222,10.39673666,0.30580713,2.360298563,24.65913472,2.018354829,-0.198241053,135.1267305,-0.153362483,L
7.064473898,11.39545842,0.305976212,2.359523683,27.00220563,2.019067672,-0.19822341,147.7719435,-0.153487197,L
7.059635742,13.74252109,0.306160262,2.357698339,32.52738235,2.019863493,-0.198116831,177.7800963,-0.153623199,L
7.05383281,17.04066252,0.306331008,2.355575652,40.28239943,2.020562988,-0.197983056,219.8965155,-0.153755914,L
7.046405217,22.21589366,0.306507473,2.352943123,52.43993792,2.021295322,-0.197803173,285.9448381,-0.153893481,L
7.037857032,31.57254855,0.306692294,2.349972979,74.39554412,2.022051005,-0.197592686,405.2538175,-0.154039521,L
7.028587237,54.21549725,0.306879638,2.346808868,127.490109,2.02280353,-0.19736177,693.887074,-0.154188936,L
7.019970384,150.1899791,0.307061003,2.343914911,352.3780059,2.023505911,-0.197148712,1916.648649,-0.154335196,L
7.008930799,-181.5858828,0.307271825,2.340263202,-424.9309816,2.024365358,-0.196868545,-2310.215301,-0.154496955,L
7.003040106,-66.56319869,0.307476784,2.338373735,-155.3124106,2.025145491,-0.196734992,-844.1253947,-0.154655012,L
11.91520636,0.693252228,0.352172329,4.220639864,-0.612524046,1.918707298,0.524326414,-11.19352132,0.466100567,L
11.95782705,0.690101694,0.352203575,4.235495239,-0.609254005,1.918316733,0.524822236,-11.12895211,0.466419727,L
11.99669747,0.686923514,0.352203111,4.248866962,-0.606177206,1.917756982,0.525108649,-11.06761743,0.46671634,L
12.00018214,0.684674719,0.352215476,4.249595189,-0.604036659,1.917257293,0.523835804,-11.02298955,0.467043537,L
12.04190498,0.68226487,0.352213266,4.263775481,-0.601812784,1.916676852,0.524424905,-10.97661893,0.467324714,L
12.06210608,0.67997466,0.352284347,4.270205518,-0.599803211,1.916475964,0.524232414,-10.93347037,0.467688387,L
12.11550728,0.677828246,0.352358268,4.288292389,-0.598059572,1.916317054,0.525668643,-10.89470277,0.468034145,L
12.19572606,0.675255677,0.352423278,4.315753752,-0.596092678,1.916111252,0.528252427,-10.85080963,0.468379733,L
12.26943051,0.67294191,0.352685475,4.340809248,-0.59446716,1.916964589,0.530504516,-10.81178134,0.469003682,L
12.34873019,0.670679627,0.352937871,4.367785394,-0.592919555,1.917773702,0.532953184,-10.77346559,0.469623587,L
12.43108314,0.668718266,0.353213771,4.395758192,-0.591617825,1.918711604,0.535428953,-10.73904578,0.470292925,L
12.51553499,0.666812667,0.353414084,4.424393885,-0.590333884,1.919231836,0.53789181,-10.70437791,0.470875837,L
12.57576808,0.664468757,0.353562753,4.44440979,-0.588655315,1.919472884,0.539263508,-10.66210484,0.471395235,L
12.64759814,0.662887047,0.353659201,4.468452706,-0.587694702,1.919432902,0.541106414,-10.63198623,0.471848979,L
12.7175098,0.661572001,0.353768772,4.491735341,-0.587015791,1.919456098,0.542848721,-10.60610706,0.472321699,L
12.77895557,0.660293619,0.353895046,4.511918377,-0.586432501,1.919547254,0.544192525,-10.5808274,0.472822291,L
12.88193671,0.657878349,0.354261674,4.543517922,-0.586406779,1.919710598,0.544704537,-10.5301727,0.474326376,L
12.89688328,0.657088455,0.354371531,4.547214722,-0.586459075,1.919695238,0.544060818,-10.5139321,0.474809327,L
12.89285671,0.65576266,0.354428022,4.544218349,-0.586136224,1.919382113,0.542629094,-10.48990365,0.475222095,L
12.89339594,0.653607732,0.354433028,4.54280875,-0.585189973,1.918771618,0.541388927,-10.45356704,0.47556974,L
12.91323479,0.652192681,0.35443896,4.548196674,-0.584973433,1.918160636,0.540944319,-10.42970524,0.475923285,L
12.95721719,0.651277933,0.354469926,4.562049883,-0.585258421,1.917670109,0.541469399,-10.41419772,0.476320403,L
12.96971553,0.65093111,0.354514017,4.564903615,-0.585991817,1.917282455,0.540828141,-10.40784778,0.476705132,L
12.98168526,0.650990023,0.354595472,4.567557141,-0.587087149,1.917088626,0.540465453,-10.40807425,0.477093301,L
12.99150685,0.651116347,0.354695163,4.569525683,-0.588178441,1.917026463,0.540405303,-10.40954631,0.47743358,L
13.01133012,0.651018666,0.354797535,4.575017305,-0.589032389,1.916996442,0.541053624,-10.40772925,0.477724305,L
13.02910391,0.651219425,0.354886927,4.579788636,-0.590076442,1.916908534,0.541839475,-10.41033243,0.477951928,L
13.05274715,0.65162647,0.35496292,4.586618575,-0.59113231,1.916770294,0.543030062,-10.41508892,0.478119828,L
13.09340888,0.653802436,0.354986339,4.599268072,-0.5934099,1.916399249,0.544909895,-10.44517894,0.478185143,L
13.04743189,0.657296027,0.354843182,4.581989604,-0.596695603,1.915172942,0.543219012,-10.49420503,0.478002251,L
12.97484515,0.662102879,0.354660309,4.555901944,-0.601096349,1.913777969,0.540467866,-10.56324422,0.477751542,L
12.86900245,0.667073324,0.354394835,4.518505886,-0.605629673,1.911986291,0.536359242,-10.63488282,0.477384569,L
12.74500617,0.672532788,0.354026199,4.4749952,-0.610567984,1.909659537,0.531500879,-10.71367915,0.476876644,L
12.61532203,0.678531075,0.353640797,4.429663705,-0.615939852,1.907287226,0.52637309,-10.8007904,0.476347265,L
12.46434528,0.685107513,0.353211293,4.377031835,-0.621742302,1.904676967,0.520348316,-10.89541442,0.475758723,L
12.33152202,0.690600469,0.35273422,4.330898265,-0.626435556,1.901819848,0.51503832,-10.97106071,0.475108126,L
12.16441978,0.696350583,0.352272344,4.272842294,-0.631240312,1.899048112,0.50825363,-11.04887553,0.474483832,L
12.04054422,0.701223731,0.351903884,4.230065936,-0.635131329,1.896764581,0.503233936,-11.11096572,0.473984522,L
11.90746736,0.706016081,0.351547243,4.184153054,-0.638809704,1.894532553,0.497794726,-11.1695801,0.473502271,L
11.77231115,0.710080926,0.351172961,4.137595647,-0.64172472,1.892189182,0.492214848,-11.21504907,0.472999366,L
11.61804923,0.713998415,0.350818574,4.084412769,-0.644377531,1.889965595,0.48575381,-11.25595987,0.472543304,L
11.490157,0.717896399,0.350514449,4.040524529,-0.646967414,1.88803661,0.480301194,-11.29593496,0.47217634,L
11.35389091,0.721864337,0.350291661,3.993699948,-0.649616525,1.886582563,0.474396345,-11.33682864,0.471948807,L
11.27094845,0.725301906,0.350178902,3.965612256,-0.651828784,1.885747136,0.470631948,-11.36984605,0.471895515,L
11.17108702,0.729071965,0.350075769,3.931531173,-0.654425948,1.884985458,0.466093316,-11.40937947,0.471876899,L
11.07443458,0.732608481,0.350022294,3.898571538,-0.656915905,1.884495726,0.461619354,-11.44632058,0.471948779,L
10.98379896,0.735839675,0.34998874,3.867724343,-0.659251035,1.884111471,0.457323409,-11.47984078,0.472071878,L
10.90266812,0.738701081,0.349985798,3.840254428,-0.661359523,1.883875187,0.453336663,-11.5083487,0.472265278,L
10.82851981,0.741014379,0.349981541,3.81522226,-0.66311441,1.883625182,0.449596251,-11.52994308,0.472474176,L
10.75180006,0.743145809,0.349969944,3.789343853,-0.664820315,1.883310943,0.445678316,-11.54934705,0.472701418,L
10.71112665,0.74469792,0.349985606,3.776157231,-0.666120456,1.883135172,0.443234224,-11.56109874,0.472977751,L
10.70084675,0.74588897,0.350024542,3.773722004,-0.66719801,1.88306218,0.442005318,-11.56795973,0.473302641,L
10.70016305,0.746588522,0.350085274,3.774665876,-0.667906773,1.883094378,0.441165441,-11.56808439,0.47365966,L
10.70589502,0.746927244,0.35015965,3.777900164,-0.668341508,1.883183388,0.440567238,-11.56299008,0.474042353,L
10.71345069,0.746597373,0.350251504,3.781800695,-0.66823609,1.883353848,0.44002691,-11.54819085,0.474453734,L
10.71396225,0.745754924,0.350366842,3.783234777,-0.667816271,1.883633688,0.439186759,-11.52714664,0.474903436,L
10.69350427,0.743756396,0.350515786,3.77727803,-0.666551699,1.884062783,0.437470767,-11.4904261,0.475414478,L
10.70180297,0.740886711,0.350732546,3.781404299,-0.664638833,1.884839774,0.4368868,-11.4422208,0.476031654,L
10.71756741,0.737996922,0.350995501,3.787975696,-0.662635505,1.88589662,0.436445919,-11.39440767,0.476724875,L
10.74105385,0.73503584,0.351234914,3.797082867,-0.660449511,1.886865153,0.436165098,-11.34570252,0.47739391,L
10.77925334,0.731506887,0.351471035,3.811270453,-0.657698289,1.88782623,0.436340953,-11.28828177,0.478075041,L
10.82743845,0.727983863,0.351746853,3.828850396,-0.654895622,1.889019361,0.436970457,-11.23138255,0.478786688,L
10.86223895,0.724108652,0.352000765,3.841599857,-0.651753844,1.890098072,0.4370549,-11.16936373,0.479462448,L
10.90073754,0.720359898,0.352293205,3.855574806,-0.648691788,1.891392611,0.437303131,-11.10935386,0.480179856,L
10.94145261,0.716326375,0.352623529,3.870275716,-0.645321696,1.892894507,0.437543852,-11.04481574,0.480957782,L
10.96980648,0.712174371,0.353019811,3.880569405,-0.641812854,1.894750218,0.437186296,-10.97833191,0.481835096,L
11.01310648,0.70764847,0.353385841,3.896120269,-0.637927889,1.896440777,0.437444473,-10.90591679,0.482656649,L
11.0713093,0.703202177,0.353763651,3.916917988,-0.634094005,1.898186287,0.438436567,-10.83471989,0.483455574,L
11.10258873,0.699487854,0.354153447,3.928156298,-0.630904792,1.899997822,0.438568289,-10.77487302,0.484220475,L
11.13760526,0.695314517,0.354461519,3.940693139,-0.627287288,1.901362334,0.439014449,-10.7079002,0.48483576,L
11.16604235,0.691841633,0.354661774,3.950870676,-0.624304238,1.902153391,0.439420823,-10.65193818,0.485256715,L
11.19100331,0.687881298,0.354803168,3.959786404,-0.62090829,1.902608173,0.43986278,-10.58854321,0.485563714,L
11.20873502,0.683594953,0.354914848,3.966095489,-0.617273374,1.90289064,0.440198078,-10.52052281,0.485799457,L
11.19443415,0.677980848,0.354894253,3.961020259,-0.612549374,1.9024396,0.439443606,-10.43290412,0.485832906,L
11.17670096,0.672684586,0.354877729,3.954684391,-0.608256348,1.901984406,0.438710755,-10.3512029,0.485857341,L
11.14526084,0.666725559,0.354859826,3.943453781,-0.603520427,1.901497995,0.437577532,-10.26049591,0.4858714,L
11.13166588,0.662304965,0.354844059,3.938498317,-0.600324996,1.901006154,0.437277795,-10.19474063,0.485879037,L
11.10792512,0.658296807,0.354831311,3.929924837,-0.597630908,1.90051846,0.436704996,-10.13654066,0.485881331,L
11.07030931,0.654278171,0.354925108,3.916420443,-0.595036999,1.900583975,0.435691955,-10.07917498,0.486024037,L
11.06739518,0.651833677,0.355029291,3.915185026,-0.593942269,1.900704661,0.436102037,-10.04680435,0.486178069,L
11.07311948,0.649783123,0.355136915,3.916981787,-0.59332364,1.90081687,0.436971315,-10.02128598,0.486327731,L
11.08091069,0.647816338,0.355240074,3.919498942,-0.592838809,1.900901059,0.438012017,-9.997543933,0.486461369,L
11.09313779,0.645672419,0.355349143,3.923569024,-0.592291811,1.900994517,0.439336704,-9.971755112,0.486592975,L
11.11624727,0.642940219,0.355492267,3.931474337,-0.591264276,1.901259187,0.441176817,-9.937428836,0.486763135,L
11.14517811,0.640187678,0.355614161,3.941408086,-0.590287872,1.901399075,0.44334107,-9.90325369,0.486897532,L
11.1810261,0.636542054,0.355717295,3.953775202,-0.588499681,1.901432539,0.445829085,-9.855572436,0.486999915,L
11.21751054,0.632082741,0.355833266,3.966333632,-0.586021143,1.90151516,0.448430786,-9.795750957,0.487116525,L
11.23189129,0.62678288,0.356126021,3.971191267,-0.582657783,1.902576983,0.450122223,-9.722599564,0.487478955,L
11.28715165,0.622239954,0.356283343,3.990685822,-0.579986132,1.902909394,0.453483599,-9.661562154,0.487657723,L
11.33837026,0.618535022,0.356436881,4.00890874,-0.578016832,1.903238215,0.456688223,-9.613309879,0.487829955,L
11.38709474,0.613347654,0.356485878,4.026278186,-0.574656389,1.902996178,0.459824684,-9.54219245,0.48785885,L
11.41385604,0.608932845,0.356551177,4.035849974,-0.572019491,1.902836755,0.462076245,-9.4831443,0.487914327,L
11.46028574,0.604837757,0.356581272,4.052308348,-0.569682928,1.902483297,0.465089991,-9.429060136,0.4879294,L
11.45938192,0.600025305,0.356128844,4.052133042,-0.566433936,1.899639778,0.466000499,-9.362595614,0.487300158,L
11.49282817,0.596822169,0.355966864,4.064145884,-0.564464534,1.898415769,0.468120184,-9.319793548,0.48707589,L
